장소 이름,위도,경도
죽림마트,127.444322792395,36.6137106955317
휴대폰DC마트,127.44270531658,36.6164471486742
중원마트,127.445800862344,36.6141557416459
신신낚시,127.444523121752,36.608104897488
서청주농협하나로마트 본점,127.42524977866714,36.627785691912926
크로바식자재마트 강서점,127.42993735088956,36.62431753421351
무심천마트,127.4236435818696,36.62744808262504
대하마트 청주점,127.42766561301396,36.62592972482263
불교마트,127.430607212937,36.6241529114546
홈마트 가경점,127.42922081438388,36.62150858476858
에이원마트,127.42947319953,36.6337522514248
강서마트,127.4265708560275,36.61979783868617
대하마트 주차장,127.427681145025,36.6259080419058
가로수할인마트,127.431266376831,36.6216670069683
베베마트,127.422768683064,36.6342943815802
선물마트 요한상사,127.43078759845623,36.63045116926933
스카이 마트,127.429557825522,36.6312720342247
케이엠파크 대하마트 주차장,127.427682267968,36.625908939007
케이엠파크 청주대하마트주차장,127.427672310842,36.6259278985177
셀프굴마트조개마트,127.429922506056,36.6349293096884
로즈마트,127.429114281332,36.6230625207539
CU 하복대2호점,127.42981070858984,36.63372400036794
CU 하복대세일점,127.428338803407,36.630807834914
한양하이퍼마켓,127.425499572674,36.6260420111289
나들가게 굿데이마트,127.428717774213,36.6342298680583
이마트 청주점,127.47466426932682,36.60107335661584
마트주유소,127.472764142582,36.5990317301509
레알카마트,127.469827877597,36.6028461276193
불교마트 청주본점,127.456548097057,36.6021137534694
서원농약농자재마트,127.475946956222,36.5946485596112
일렉트로마트 청주점,127.474646341103,36.6012482480045
명보꽃화분마트,127.474448671421,36.5945193630402
미니마트24시 힐데스하임점,127.469845942162,36.5991901551584
피아노마트,127.46722505548064,36.58638000406429
흙의여인화분마트,127.47392463266878,36.5943502322896
삼성스토어 일렉트로마트청주점 모바일,127.47461965372106,36.601087952445695
청남농협하나로마트 본점,127.507368134485,36.5899682170804
GS더프레시 청주센트럴자이점,127.500999085649,36.6011079397452
청남농협 하나로마트 로컬푸드직매장,127.507349052899,36.590125996812
두진마트,127.502572102697,36.5977418924968
효촌마트,127.508207693646,36.5872936776628
홈플러스익스프레스 청주성화2점,127.4509264747,36.6136534486922
GS더프레시 청주성화점,127.456405706168,36.6177814024652
성화마트,127.449825262245,36.6168953806384
도시어부낚시마트,127.448540865552,36.6070553411962
청정한우마트,127.456757413415,36.6175205287652
CU 청주성화점,127.452159594978,36.6157898674421
조선옥,127.45118321260964,36.619347634328335
하나로마트 산남점,127.472414450814,36.6120635053211
GS더프레시 청주점,127.47210603738456,36.61592968320832
영마트 분평점,127.47797918717608,36.61104286016581
홈마트 산남점,127.4750147342656,36.61065731437685
한국마트 주차장,127.46906430376086,36.615914661600726
우리동네 DC마트,127.473473607106,36.6174660933851
한국마트 열린화장실,127.468937167726,36.6159638231176
소라마트,127.476542361538,36.6122345047544
전국혼수이불마트,127.47388287803987,36.61748789587055
다다유마트 산남점,127.467546748391,36.6100677705141
병운할인마트,127.47323011724043,36.61731657166929
두진백로슈퍼마트,127.474111629685,36.615412580831
봉마트,127.472983907335,36.6174536200878
청호할인마트,127.47163980502958,36.617015590983286
위엔조이마트,127.473558281654,36.6112046917351
파크존 한국마트 주차장,127.469058654654,36.6159047713865
다온살림마트,127.448154255052,36.61943836456037
조치원농협하나로마트 전동점,127.267896515187,36.6551422498313
청원옥산농협하나로마트 본점,127.37374823005663,36.66569591964715
오광농자재마트,127.376284614455,36.6644407725142
하늘채마트,127.381307265535,36.6710940398306
옥산K마트,127.369759658704,36.6669122759866
영농자재할인마트,127.370288142621,36.6653850249128
한울마트,127.369518792223,36.6654306685094
덕촌마트,127.362349260958,36.6590808173166
주은할인마트,127.3692021311602,36.65697636236176
연재할인마트,127.36525097322284,36.69348236266035
천 앤 디씨마트 옥산점,127.374711021124,36.663789712608
일마트에브리데이,127.29712487006,36.7585669553131
CU 천안병천아우내점,127.296982124439,36.7593044242168
서청주농협하나로마트 정봉지점,127.39452388079,36.6484930555157
공기마트,127.41589518413728,36.64543581763391
강서낚시마트,127.386641429916,36.6562073359193
주성마트 옥산점,127.38903629294144,36.67693807561829
한뜰마트,127.425350089912,36.6521365664248
파리바게뜨 청주다농L마트점,127.436583284954,36.6613081451875
GS더프레시 청주테크노점,127.45656627936032,36.667734837667815
주성마트,127.45861899441,36.6532341475353
고가네육류마트 테크노점,127.45238338576657,36.667842714413005
아시아마트 봉명동점,127.454179863674,36.6480444432858
빌리지마트,127.460185640997,36.6556431241824
피자마트,127.460035533672,36.6477065784252
DC땡마트 청주점,127.460012968402,36.6491773054405
하이퍼마트,127.455834806654,36.6476398234667
간판마트,127.454132171092,36.6479211706283
나이스파크 청주 에이스마트 주차장,127.458367297948,36.6496387185782
ACE마트,127.45837052468336,36.64961707910766
청주전자담배백화점,127.45891224503936,36.649127483473634
생활용품D/C백화점,127.460012818335,36.6491520744566
노브랜드 청주사천점,127.4726624139616,36.66328537074797
하나로마트 율량점,127.4778189970732,36.6672964244467
크로바식자재마트,127.47783794103135,36.66909409028741
맥아더마트 사천점,127.473812836641,36.663014967899
롯데프레시&델리 율량점,127.48771360167392,36.668779845308464
조은철물마트,127.485232906281,36.6704951738374
홈마트 청주점,127.483686325904,36.6682486568757
대한종합주방마트,127.48631934514144,36.665379570091694
오피스청주문구마트,127.489553093797,36.6687365234739
흥인유통 슈퍼킹식자재마트,127.48993103382114,36.67594755494221
청주할인마트,127.493683916595,36.6716859679211
우암유통 대농식자재마트 주중점,127.493663453413,36.6716346887598
다모아종합문구생활용품마트,127.49121998387449,36.67122757267525
자연병운할인마트,127.488941896525,36.6626546472036
더드림고기마트,127.478611809959,36.6697830456709
세신공구마트,127.47989436937412,36.673846455271736
율량할인마트,127.4916752068342,36.67104186509555
사천할인마트,127.478636076747,36.6702695547955
제일마트 사천점,127.483076255175,36.6712212354107
G&B25마트형편의점,127.483894265401,36.6710881527582
CU 청주율량중앙점,127.479826817885,36.6667503811655
CU 청주성모병원점,127.485282696392,36.6734362360406
귀뚜라미보일러 동청주점,127.490342086277,36.665445979387
홈플러스 동청주점,127.49419568584015,36.66704846899586
GS더프레시 청주주성점,127.4971174612182,36.67105621823075
화랑마트 율량점,127.496374568181,36.6778294470662
우리홈마트 율량점,127.49979840325672,36.67133605971453
홈플러스 오창점,127.428315526624,36.7129905146139
이마트에브리데이 충북오창점,127.429084864171,36.7072277903015
GS더프레시 청주오창점,127.437095725055,36.7115564587623
롯데슈퍼 오창캠퍼스점,127.433880452581,36.7233458319032
하모니마트 오창점,127.422466027581,36.7166122878988
청주식자재도매마트,127.42902804901784,36.714723503223965
한국마트 오창점,127.414649139635,36.7102111896566
다농마트 주차장,127.427787020476,36.7161805724069
크린시아 오창그린마트점,127.4169246247914,36.70857942441431
행복마트 본점,127.422550192729,36.7180826142205
김가네정육마트 오창점,127.42671738782948,36.70977835791944
플러스마트 과학단지점,127.4253812097649,36.7191439603308
K마트 오창지점,127.414641315018,36.7102130191498
풍년농산물마트,127.4266680194591,36.70975600688767
DA24마트,127.415928549068,36.7106554839622
바른청년 휴대폰마트 오창점,127.427410591935,36.7124810305574
CU 양청빌리지점,127.421265719028,36.7157154232706
CU 양청중점,127.423530376584,36.7188360699298
CU 오창바이오점,127.428521509203,36.7202527860195
CU 오창구룡점,127.41215260791674,36.71091822697841
CU 오창중앙점,127.429329230359,36.7133328925261
CU 오창양청점,127.426896670026,36.7179085089734
CU 오창비발디점,127.417410325062,36.7089886330164
닥스갤러리,127.422738222811,36.716445515769
보떼 오창그린마트점,127.4169246247914,36.70857942441431
오창농협하나로마트 본점,127.452351548375,36.7303976854807
이마트에브리데이 오창산단점,127.451918482892,36.7336757849957
오창농협 하나로마트 로컬푸드직매장,127.452412073932,36.7304100710432
청주농협하나로마트 오근장점,127.47919959452804,36.69926176392284
대농마트,127.455858609651,36.7426502718533
오창할인마트 주차장,127.450519721438,36.7395383318216
대게마트,127.452094574483,36.7423222076929
아산마트 오창점,127.450520835778,36.7395374264891
오창읍장대리하나로마트주차장,127.456578864718,36.7410002753341
KB국민은행 하모니마트 365자동화점 ATM,127.45191735809,36.7336748881519
대농마트 주차장,127.455898426738,36.7425672168974
메가마켓 아산점,127.0145348467935,36.77340629623182
하모니마트 용화점,127.01311458577754,36.77380385378155
365풍기마트,127.0197908880321,36.77487255599297
자연애경인마트 2호점,127.019170249722,36.7610819531008
동일하이빌마트,127.020005404386,36.772743181201
CU 아산신도점,127.011573184256,36.7732020676764
이디야커피 아산메가마트점,127.01435226527532,36.773407219515
스마트밧데리할인마트,127.039482356877,36.7732249148576
이마트 아산점,127.02187043025,36.7767582286187
노브랜드 아산배방점,127.07189400920734,36.77395586797383
배방농협하나로마트,127.063427827612,36.7751249254496
아산축산농협 하나로마트,127.02865412737,36.7764251772987
이마트에브리데이 아산공수점,127.055051867672,36.7728042153289
홈플러스익스프레스 아산배방점,127.056924037772,36.7718877995346
아산원예농협 하나로마트 모종점,127.02229754941776,36.785631435022616
GS더프레시 아산아이유쉘점,127.048881154449,36.771120019746526
롯데슈퍼프레시 아산북수점,127.06465021347,36.7728065955791
롯데슈퍼프레시 아산배방점,127.050709187512,36.7711661127238
충청식자재마트,127.06724852621666,36.77365941386796
배방식자재마트,127.05588253276902,36.77370404367513
BS마트,127.021405937926,36.7781361197867
ABC마트 ST아산풍기점,127.02536178294284,36.77598708105193
온양 리퍼브마트,127.034322410905,36.7768472016655
IGA마트 아산배방점,127.06668532843,36.7713393551182
대림농약사농자재마트 모산대리점,127.059888278685,36.7753177965934
꽃동네마트,127.071348510951,36.773967009771
배방농협하나로마트 주차장,127.062982130285,36.7752783520291
휴대폰마트 모종점,127.024535023724,36.7792718228911
스팟마트 온양기숙사,127.061596593871,36.7684044564209
푸르지오마트,127.05663455889577,36.77130459127465
편의점사랑마트 배방2호점,127.066790572702,36.772578331798
스팟마트 온양복지동,127.06272303406524,36.76798665051195
스팟마트 온양4라인점,127.06189062019,36.769114384323
아산축산농협 본점,127.02865525056532,36.7764332870575
CU 아산북수타운점,127.070553119726,36.7714227304162
CU 아산북수점,127.070286160493,36.7734666213148
이내정육점식당,127.07134864122,36.7741075838739
CU 아산삼정그린코아점,127.05932834737784,36.77260391389181
CU 배방제일점,127.06278715710266,36.775198255729045
CU 배방금호점,127.068183408606,36.7719071107773
파리바게뜨 배방하나로마트점,127.063611408344,36.7749734398709
그린존 배방농협하나로마트,127.063370561627,36.7749573483104
무인민원발급창구 배방농협 하나로마트지점,127.063611408344,36.7749734398709
롯데ATM 세븐일레븐 롯데마트아산(CD),127.06361940971,36.7792339126091
아산마트,127.016305605377,36.7884601053861
아산마트 주차장,127.01601981541216,36.78797894903189
아산마트빌딩 주차장,127.016282090757,36.7885204832813
농가마트 신일점,127.0214922512854,36.80642026910041
크린위드 아산마트점,127.016675208127,36.7879365065746
아이수안경 아산마트점,127.01588658754432,36.78843042530607
나들가게 온양마트,127.010358903823,36.7894087443319
GS더프레시 아산탕정점,127.0598511952542,36.798214237944585
CU 아산트라팰리스2호점,127.0614180626264,36.802946082366816
IGA마트 아산탕정점,127.058494438129,36.8219961368656
스팟마트 삼성디스플레이 A2 사무동카페,127.06546622015,36.8116477592227
스팟마트 탕정복지동3층,127.06546622015,36.8116477592227
스팟마트 탕정OLED 복지동,127.06546622015,36.8116477592227
스팟마트 탕정OLED,127.06546622015,36.8116477592227
스팟마트 탕정기숙사,127.06546622015,36.8116477592227
스팟마트 탕정LCD카페,127.06546622015,36.8116477592227
아산마트 배방점,127.075949944435,36.771588817552
자이할인마트,127.08539284090512,36.76790946126097
800마트,127.07371661529088,36.77409893124194
자이우리마트,127.081741693519,36.77023150153871
OKDC마트,127.073409648205,36.7740486585262
이마트에브리데이 아산탕정점,127.084153929972,36.7862336368792
GS더프레시 탕정물빛도시점,127.087052066328,36.7811663839876
대한민국부동산 테크노마트직영점,127.084675173611,36.7875200584929
배방농협 하나로마트 연화점,127.092219704976,36.7811210388975
이마트에브리데이 아산장재점,127.090296495518,36.7889739270943
롯데슈퍼프레시 아산장재점,127.099320673467,36.7895975142939
연화마트,127.093056086911,36.7844626233992
다모아디씨마트,127.089852842064,36.7889814719609
휴대폰마트 배방점,127.091028394314,36.7892310878946
노브랜드 천안신방점,127.1335174489124,36.773325954276544
초록마트,127.130947609525,36.7731738186186
통정로또명당마트,127.134717778816,36.7749889623918
주공식자재마트,127.125086744533,36.7674418140636
지오마트 신방통정점,127.132985304558,36.7700356731798
매일마트 통정점,127.132173208944,36.7693625428404
배방농협하나로마트 휴대점,127.11394940700188,36.78057595784303
에브리데이식자재마트,127.11730191176484,36.78915761775698
장재할인마트,127.1107864815084,36.78645691747028
동방할인마트정육,127.110867349724,36.7865992181969
태경마트,127.117024191308,36.7892425960112
드림마트앤인쇄,127.115545585072,36.790170386513
장재마트,127.113977435564,36.7805912499511
CU 천안쌍용자이점,127.116839149525,36.7883849174167
홈플러스 천안신방점,127.120547705862,36.7870800081516
노브랜드 천안신방2점,127.12001832070747,36.78885754039136
홈플러스익스프레스 천안신방점,127.128409259859,36.7878647617972
드림마트 신방점,127.13224536057857,36.778112300029626
신방마트,127.12929212068,36.7772126285516
대륙식자재마트,127.125862076182,36.7895255337925
우성마트 천안지점,127.131614572863,36.7885271816476
초원할인마트,127.12476858476644,36.78813536595488
충남중고차마트,127.13022420387,36.7852099085596
신방마트 천안신방2점,127.130076508808,36.7786905039998
휴대폰S마트,127.131282896937,36.788496910299
CU 신방중앙점,127.127823668202,36.7887484841633
필마트,127.129650961654,36.7880796822472
훼미리마트 선문대학교아산캠퍼스,127.077210321055,36.7975293023969
CU 선문대학교점,127.0772136861226,36.79753290466418
GS더프레시 천안불당시티점,127.09942209283616,36.796120590191485
블로그마트,127.100222890313,36.7950043401237
탕정농협하나로마트,127.073303196924,36.808114435782
탕정농협하나로마트 주차장,127.073580926199,36.8079169208837
탕정농협 하나로마트 전기차충전소,127.07388239423372,36.80793475621058
CU 아산탕정점,127.07404738354,36.8082004814507
노브랜드 천안불당점,127.1030664396186,36.81663579510143
음봉농협하나로마트,127.013724016796,36.8495691995727
GS더프레시 아산음봉점,127.0686835399433,36.8440516044605
음봉낚시할인마트,127.010959626415,36.8380281190706
포스코할인마트,127.068436284336,36.84463656477
스팟마트 삼성SDI기숙사매점,127.060590558005,36.8392413934473
음봉농협하나로마트 산동점,127.093348453648,36.8296729548925
햇살조은 식자재할인마트,127.098341301819,36.8490355100157
아산신협마트 포스코점,127.07322958846711,36.840246223010425
아이스크림할인마트,127.096029201439,36.8292166616294
호수마트,127.075386721907,36.8392302287871
초원그린마트,127.084982958756,36.83894982026
주부마트,127.085101617258,36.8387902395127
천안농협하나로마트 불당점,127.10913742489195,36.81887504248858
이마트에브리데이 천안불당점,127.10547888506554,36.80479398573301
홈플러스익스프레스 천안불당점,127.109659328402,36.8068177054478
GS더프레시 천안불당점,127.105082839309,36.8134648262103
천안마트 불당점,127.1054091292391,36.81276527578973
하모니마트 불당점,127.10976094357,36.805779531406
한들할인마트,127.116773328143,36.8276806326822
ABC마트 ST천안지웰시티점,127.10658899476672,36.81259391426589
오엔스마트호텔,127.110229100416,36.8102918628461
씨마트,127.116948943536,36.8303837836619
지오할인마트,127.10985931083611,36.81031383167964
천안플라워마트,127.113538417426,36.8231782234356
펫마트 천안종합운동장점,127.11772010258358,36.822293773800254
행복한육류마트 신불당점,127.105816863155,36.8142463390427
코스트코 천안점,127.105347021173,36.8426749128385
이마트에브리데이 천안차암점,127.104030730077,36.8409675749107
GS더프레시 천안차암점,127.10885276905326,36.84658525610018
IGA마트 삼성점,127.116279660536,36.8392261018472
예당마트,127.115676720034,36.8468067915643
스팟마트 삼성SDI 천안한마음카페,127.114581696783,36.84631765079
CU 공단휴게소점,127.117437347858,36.8484955383868
이마트 천안서북점,127.122202265722,36.8384452103302
노브랜드 천안성성점,127.12975152450616,36.83971678196179
쌍용스토아 성성점,127.129053056457,36.840369942987
농가마트 두정점,127.131262731872,36.8370730794139
성성자이마트,127.1224140146564,36.84047067928939
일렉트로마트 천안서북점,127.122332494494,36.8385604180186
28아시안마트 두정점,127.133247182989,36.8358814112598
OK가구할인마트,127.127964947288,36.8520999036683
우성마트로,127.12602176974865,36.86985641042335
청솔오케이마트,127.128727827399,36.8770803403555
성경로직스,127.133215760108,36.8352155286124
삼성스토어 일렉트로마트천안서북점 모바일,127.122339233891,36.8385685210412
동진마트,127.14868492499248,36.763931845997845
중앙식자재마트,127.1464244456334,36.76964863225009
산내들농자재마트,127.142289996218,36.773153584685
휴대폰마트 통정1호점,127.136335507913,36.7713204778821
아이스크림할인마트 신방동정지구점,127.135714762324,36.7756501493734
노브랜드 천안청당점,127.15738669204433,36.78556274854817
천안축협하나로마트 본점,127.15363305941926,36.782457009101
천안축산농협하나로마트 청당점,127.143004573542,36.7773402128221
국민마트농수축산직판장,127.14418937545,36.7795411083987
농협하나로유통 천안농협 로컬푸드 직매장용곡점,127.137854936781,36.7897789691052
가야마트로,127.13994935765,36.7906415923512
하모니마트 신방점,127.135316250525,36.7758019907686
SY청록마트,127.160167103473,36.7800856684517
천안축산농협하나로마트 본점 주차장,127.153633131366,36.7824930535896
KS알미늄.스텐부속마트,127.154719402444,36.7811868317555
청년휴대폰마트 청당점,127.14572045623336,36.78058633840873
그랜드마트 용곡점,127.1372055953,36.7799900134738
오피스디포 천안점,127.1462504478612,36.78595542934769
진짜원조마포최대포집 메가마트청당점,127.153422164997,36.7806280184763
충청마트 목천점,127.173469595446,36.762086145587
부영원앙마트,127.177188223806,36.7602856399795
농가마트부영점,127.179249788215,36.7606610214884
휴대폰마트 목천부영점,127.177228549827,36.7602891843912
휴대폰아울렛,127.179003298318,36.7606172378096
홈플러스 천안점,127.164912080201,36.7992819097909
나들가게 대흥마트,127.161966683408,36.7968205145938
쌍용마트 정육점,127.163219223406,36.7946381103399
단비마트,127.163725373105,36.7913429462459
화신마트,127.16222571836,36.8006372718594
에스마트 유량점,127.181164658017,36.8148114309395
동천안농협하나로마트,127.20343954453944,36.77127782170143
동천안농협하나로마트 목천점,127.235339009554,36.7848825887089
농가마트 목천점,127.205630348978,36.7703972698486
천안식자재마트,127.21095151518,36.7747601649063
농가마트 목천서리점,127.23601172768772,36.7861545283246
연춘할인마트,127.252471430649,36.7701088444429
신영정육식품마트,127.23425741969,36.7828770436069
금오마트,127.248751945212,36.7698571582816
멍스마트,127.201443449502,36.7691077270866
목천휴대폰마트,127.206321323928,36.7707709376641
신계마트콜밴,127.235785250177,36.7853665037675
다이소 농가마트천안목천점,127.20562586865,36.7703972775922
IBK기업은행365 농가마트남관점,127.20562388355192,36.77049279927992
하나은행365 천안충청마트,127.210950392565,36.774759265782
하모니마트 안서점,127.17641722785017,36.83043747610772
원성낚시마트,127.16190126810297,36.80619937264031
농가마트 안서점,127.187991809194,36.8293266964328
몽키마트Fresh,127.18475086006,36.8296705926507
CU 천안안서점,127.17909889459,36.8305767429761
나들가게 플러스마트,127.164184922567,36.8318418001241
이마트 천안터미널점,127.15606072853036,36.81948773775687
GS더프레시 신부중앙점,127.155949873271,36.8223011444872
아라리오,127.15784472017356,36.81932859014486
ABC마트 ST천안신부점,127.154902279554,36.8186043634344
ABC마트 GS신세계백화점 아라리오점,127.15598336772388,36.81947522373439
ABC마트 GS천안신세계아라리오점,127.157844720174,36.8193285901449
ABC마트 GS천안아산신세계점,127.157844720174,36.8193285901449
제이식자재마트 천안점,127.14661522163928,36.83273883744992
청년마트,127.154427742966,36.8468267477408
아이지에이마트 두정공원점,127.153040112687,36.8335327263067
상품권마트,127.156884402244,36.8210780119988
루보슈퍼마트,127.15885174030429,36.82284427610024
신당그린마트,127.155063616233,36.8496779158932
이안마트,127.151613115794,36.8307158917465
CU 두정역점,127.147595680003,36.8331070782362
CU 천안로얄점,127.153955605941,36.8182415447655
CU 천안신부점,127.15807152012,36.8227921504447
CU 공주대천안캠퍼스점,127.149871956359,36.8506721848392
육영마트,127.18242265364078,36.85185940028836
천안농협하나로마트 성성점,127.140285828816,36.8473353792645
GS더프레시 천안두정점,127.139844429116,36.8339851148353
뉴팡마켓,127.149591359785,36.8643368671456
선경한아름마트,127.143596301036,36.8356963499049
황제빅할인마트,127.13676379702277,36.83393823633799
모두주방마트,127.15043237258,36.8620073573004
투마트,127.138502437404,36.8357744815002
삼미 수입주방마트,127.145363171451,36.8357554780593
ENG공구마트,127.139923287018,36.85757955762512
주정훈세탁마트,127.137277193003,36.8376862482563
방충망마트 천안점,127.137282846648,36.8377132749016
CU 천안두정중점,127.140307213479,36.8369474082725
CU 두정예그리나점,127.145378847674,36.836930501714
파리바게뜨 성성하나로마트점,127.140292567584,36.8473416790461
메가마트 메가도매센터 천안점,127.15196359307537,36.861681913727566
굴렁쇠식자재마트,127.15360782895569,36.85507561622754
국민마트 천안점,127.151097730686,36.860478243333
IGA마트 신당점,127.15633942930612,36.857306791231096
메가마트 메가도매센터 주차장,127.152557160889,36.8612873715658
전자랜드파워센터 천안메가마트점,127.1523897365885,36.86168407145717
하나은행365 메가마트 천안점 1층,127.15222944735338,36.861721222053305
비욘드 메가마트천안점,127.152306701718,36.861658947013
직산월드마트,127.150127906495,36.8766236069026
직산패션마트,127.149516963359,36.8768027949446
청호마트,127.1390117596784,36.875608072431554
세광마트공인중개사사무소,127.149313211796,36.8793063071267
직산농협하나로마트,127.1532446749508,36.87986088558112
L마트 직산점,127.15355869887,36.8775960161188
직산식자재마트,127.161306864877,36.8785661488449
엘할인마트,127.153195070509,36.8774892544943
세광마트부동산&세광마트,127.15080903910366,36.88019830936032
서희할인마트,127.1520023547,36.8699278477281
휴대폰마트플러스,127.160869035655,36.8778503678753
CU 직산청명점,127.153000017077,36.8786708479084
더페이스샵 하나로마트직산점,127.15322748235567,36.88023846853658
뚜레쥬르 직산하나로마트점,127.15324486760132,36.87995730300612
이마트에브리데이 북천안점,127.19752627226094,36.86799923408145
성거농협 하나로마트,127.201214536059,36.8721290990081
금천식자재마트 성거점,127.20147649008663,36.87663866036476
성거마트,127.2009827515261,36.87313061351821
노브랜드 아산둔포점,127.05402233208125,36.925589779609446
둔포농협 하나로마트,127.03452835185024,36.92854362113812
N마트 아산점,127.054366690506,36.9189782950474
1004 마트,127.041050195352,36.9319557874735
ABC마트 ST아산퍼스트빌리지점,127.02818301169,36.896899718253
한샘식자재마트24 둔포점,127.057434924945,36.9189516205938
Q마트 둔포점,127.037024712875,36.9265253212049
라두가마트,127.038728105247,36.9302435898356
운용마트,127.060846469258,36.9329240805305
한샘식자재마트24 둔포점 주차장,127.057459381376,36.9186407311222
1004마트 주차장,127.041041221561,36.9319666036867
황금유통바다마트,127.038282319322,36.9276314652986
머원월드마트,127.041052137201,36.9292975627878
L&S마트,127.043117253793,36.9270963614032
월드마트 아산둔포점,127.03833652228104,36.928287443740096
CU 아산둔포점,127.038018166685,36.9291021343032
고기백정 큐마트점,127.037020235163,36.9265496521255
뚜레쥬르 둔포농협하나로마트점,127.034550791688,36.9285255927487
천안배원예농협하나로마트,127.13428930529,36.9112302983288
성환농협하나로마트,127.128963562817,36.9178682562591
하이웨이클럽 성환점,127.12768175895118,36.913706583901615
성환마트,127.129600610657,36.9202933081868
리더낚시할인마트 성환점,127.12772987484,36.9183345537497
농가마트 성환점,127.131153063065,36.9172170713092
천지낚시할인마트,127.12898193441,36.9207805722124
휴대폰마트 성환점,127.12861682244623,36.91120413533007
부영홈마트,127.115753924066,36.9276965738206
우리마트 두진점,127.100962596874,36.9051610726799
남양축산사료마트,127.124845783819,36.9197649528057
아세아마트,127.131980357991,36.9153851311487
월드마트 천안성환점,127.12813342285432,36.91738797019479
남산할인마트,127.132594588924,36.9149591305165
제이유25마트 성환점,127.128264394154,36.9158505617324
천냥땡마트 성환점,127.1302923019142,36.91787131183729
생활가전마트,127.131128412804,36.9185507179744
CU 성환중앙점,127.129663443572,36.9176332099082
CU 성환우신점,127.1189266845048,36.92393948562437
CU 성환휴게소점,127.121028900594,36.90908281900169
조은축산식자재도매센타,127.129151968135,36.9204523893185
팽성농협하나로마트 본점,127.06235591066356,36.964272221187485
팽성농협하나로마트 안송지점,127.045390172287,36.9594446796972
팽성농협하나로마트 본정점,127.014078839774,36.9500703786078
다마요 월드식자재마트 팽성점,127.050067873683,36.9627218595919
다이소플러스마트 팽성점,127.058364762486,36.9639048040568
중부식자재마트,127.05005888989425,36.96272096229154
조이마트 팽성점,127.054362988436,36.9643320170183
건영마트,127.046725047313,36.960961594762
코사마트 한보슈퍼,127.04153429164148,36.963566767261725
팽성농협하나로마트 본점 주차장,127.062318929873,36.9643650526327
국군복지단 금성마트,127.0661856987276,36.96758434775743
팽성농협 안송지점,127.04563836608172,36.95951757271966
CU 팽성원룸점,127.06038419710796,36.96586996742279
CU 팽성영동점,127.0534514541116,36.96312587427126
CU 팽성주공점,127.046888883453,36.9571301016896
삼성주방냉동산업,127.072393694718,37.0081078811606
성환농협하나로마트 북부점,127.13092633754808,36.95591288888102
한미래마트,127.131457831095,36.9561510901374
남서울할인마트,127.12444435625,36.9627762370416
노브랜드 평택중앙로점,127.08760113551271,36.99436243960179
하이웨이식자재마트 통복점,127.079245604916,36.989004162034
농민마트 원평점,127.080683962148,36.989525821747
ABC마트 ST평택중앙점,127.0872508323,36.9915756473315
ABC마트 MS평택AK점,127.08497628427,36.9907302788664
코사 복권마트 역전점,127.087224349989,36.9919937694707
IGA마트 통복점,127.078288250546,36.9930812991246
에스마트 평택점,127.0850695973,36.9938263342398
안심유통 안심할인마트 평택점,127.085882703324,36.9886490243353
이리정육마트,127.08322597431,36.9884932269426
평화로운마트 원평점,127.083648575379,36.9887200030511
하이웨이식자재마트 통복점 주차장,127.079734115542,36.988890298363
원평할인마트,127.080652574637,36.9895871167701
온누리마트,127.081751273455,36.9875967720262
하이웨이 식자재마트 통복점 전기차충전소,127.0798868679872,36.98887667940951
CU 평택애경역사점,127.08591106513455,36.9908954054081
CU 평택중앙점,127.087185226656,36.9931471847558
CU 평택원평로점,127.082993444627,36.9895170209399
CU 평택원평동점,127.08482125107132,36.98970405550913
국제낚시총포사,127.085529481757,36.9912020493323
롯데슈퍼프레시 평택점,127.10163290017508,36.99169053720816
신바람복권마트,127.095350082574,36.9934436711469
베스트마트 평택점,127.093716744762,36.9916247838113
펫마트 평택점,127.100553373544,36.9899756135164
3분마트 평택벨르점,127.08871633687,36.9902355510912
굿마트 평택인벤스점,127.088780179395,36.9891091487773
디씨마트 합정점,127.102641091367,36.990441489099
부동산마트중개사무소,127.102945623944,36.988027222352
한일카피어마트 평택지점,127.102918107049,36.9876127476416
CU 평택케이티앤지점,127.09092020266836,36.99396256624417
CU 평택합정점,127.10166426068726,36.9890889021741
후지제록스 한일카피어마트 평택점,127.102930475095,36.9876217477573
평택농협하나로마트 본점,127.0875178982636,36.996228643521725
평택농협하나로마트 세교점,127.079800330962,37.0038860722355
패션마트104,127.08572067199862,36.99540726642258
장터마트,127.084011845094,36.9962780329896
킹콩중국마트 평택,127.087061194963,36.9947115559304
현대향촌마트,127.080520785015,37.0009624763766
우성할인마트,127.07952903428,37.0022967462283
왁스마트,127.086599799689,36.9999381720389
세용마트 세교점,127.078327958708,37.0011297427498
CU 평택통복점,127.085856161344,36.9980140005145
그린유통,127.083046570451,36.997053643305
직산농협하나로마트 군동점,127.1632593383066,36.90105669408523
굿마트 직산부영점,127.138891831264,36.8948538873459
더조은할인마트,127.137730269182,36.8940118119429
CU 남서울대점,127.14179547322684,36.9119154198652
IGA마트 천안직산점,127.167870598646,36.8897234764533
대지마트,127.16351317643,36.9474328928345
입장농협하나로마트 본점,127.221770980599,36.9110127001828
서운농협하나로마트,127.258762697485,36.9433447219149
한국마트 입장점,127.220647676009,36.9098289518499
행운로또마트,127.21213762694,36.913116324865
